trade_date,group,ret_20d_fwd,factor
2020-04-15,4,-0.016916378863737862,factor_momentum
2020-04-15,5,-0.0029977504505495755,factor_momentum
2020-04-15,6,0.0483847773234618,factor_momentum
2020-04-15,7,0.07107165554666993,factor_momentum
2020-04-15,8,0.04618853732954374,factor_momentum
2020-04-15,9,0.05199511474126464,factor_momentum
2020-04-15,10,0.04402651970976986,factor_momentum
2020-04-16,1,0.07097159721297036,factor_momentum
2020-04-16,2,-0.00019210717490160124,factor_momentum
2020-04-16,3,0.0013644532905824,factor_momentum
2020-04-16,4,0.03163739979274504,factor_momentum
2020-04-16,5,0.08088343755244125,factor_momentum
2020-04-16,6,0.01601424549359896,factor_momentum
2020-04-16,7,0.041945946254718154,factor_momentum
2020-04-16,8,0.03471258274507562,factor_momentum
2020-04-16,9,0.08238823907126158,factor_momentum
2020-04-16,10,0.10380422303335823,factor_momentum
2020-04-17,1,0.03882959309511408,factor_momentum
2020-04-17,2,-0.007536126575637776,factor_momentum
2020-04-17,3,-0.04422302497626812,factor_momentum
2020-04-17,4,0.00653097944353104,factor_momentum
2020-04-17,5,0.09933120133768378,factor_momentum
2020-04-17,6,-0.012917829611418661,factor_momentum
2020-04-17,7,0.10663670378588286,factor_momentum
2020-04-17,8,0.01824216792140372,factor_momentum
2020-04-17,9,0.044519172495944226,factor_momentum
2020-04-17,10,0.13961568266554056,factor_momentum
2020-04-20,1,0.04829676555337816,factor_momentum
2020-04-20,2,-0.037194436529636096,factor_momentum
2020-04-20,3,-0.003874435523701078,factor_momentum
2020-04-20,4,-0.01505654230882004,factor_momentum
2020-04-20,5,-0.03730618496808,factor_momentum
2020-04-20,6,0.02751999344294904,factor_momentum
2020-04-20,7,0.09270369228972375,factor_momentum
2020-04-20,8,0.06917840880591802,factor_momentum
2020-04-20,9,0.07007764724048615,factor_momentum
2020-04-20,10,0.08876429477851422,factor_momentum
2020-04-21,1,0.02026946053994156,factor_momentum
2020-04-21,2,0.003953496545013998,factor_momentum
2020-04-21,3,-0.06327738864729833,factor_momentum
2020-04-21,4,0.0027123740634033,factor_momentum
2020-04-21,5,0.030061415389648672,factor_momentum
2020-04-21,6,-0.032543672830398516,factor_momentum
2020-04-21,7,0.05373221858699517,factor_momentum
2020-04-21,8,0.03630769198994861,factor_momentum
2020-04-21,9,0.051278611471318875,factor_momentum
2020-04-21,10,0.10639157893754372,factor_momentum
2020-04-22,1,0.007893243912493,factor_momentum
2020-04-22,2,-0.00236396514195276,factor_momentum
2020-04-22,3,-0.05516036992594067,factor_momentum
2020-04-22,4,-0.02835649190348452,factor_momentum
2020-04-22,5,-0.056608207438551876,factor_momentum
2020-04-22,6,0.06737116693124823,factor_momentum
2020-04-22,7,0.02724467948855375,factor_momentum
2020-04-22,8,0.006954680485245679,factor_momentum
